,Unnamed: 0,_id,ltable_ID,rtable_ID,ltable_name,ltable_category,ltable_developer,ltable_rating,rtable_name,rtable_category,rtable_developer,rtable_rating,label
3447,35306,35306,a1476,b2745,Snowboard Party Lite,Sports,Ratrod Studio Inc.,4.4,Mike V: Skateboard Party Lite,Sports,Ratrod Studio,4.34375,0
2751,26417,26417,a1480,b2081,Toddler Animal Sounds,Education,Kidstatic Apps,4.1,Farm Sounds Free - Fun Barn Animal Noises for your Kids,Educational,Tantrum Apps,3.25628,0
667,7646,7646,a654,b627,Real Steel Boxing Champions,Action,Reliance Big Entertainment (UK) Private Limited,4.3,Real Steel World Robot Boxing,Sports,Reliance Big Entertainment UK Private Ltd,4.45774,0
1085,9423,9423,a2506,b991,Princess memory game for kids,Board,Owlet games for kids,3.8,Flight Pilot Simulator 3D: Flying Game For Free,Simulation,Fun Games For Free,4.5734,0
878,8690,8690,a636,b833,FRONTLINE COMMANDO: WW2,Action,Glu,4.2,Frontline Commando: D-Day,Action,Glu Games Inc,25110 Ratings,0
241,3754,3754,a2656,b313,TX Poker - Texas Holdem Poker,Card,Murka Ltd.,4.4,Boqu Texas Hold'em Poker - Free Live Vegas Casino,Casino,"Boqu Co., Ltd.",428 Ratings,0
2487,22926,22926,a94,b1946,Bike Race Free Motorcycle Game,Racing,Top Free Games.,4.5,`Baby Corn Run Race Free - Easy Kids Jump Chase Racing by Top Crazy Games,Top Crazy Games LLC,Top Crazy Games LLC,3.46429,0
1255,10018,10018,a2143,b1095,Angry Birds Star Wars II Free,Casual,Rovio Entertainment Ltd.,4.3,Angry Birds Go!,Arcade,Rovio Entertainment Ltd,3.55211,0
340,4821,4821,a2656,b402,TX Poker - Texas Holdem Poker,Card,Murka Ltd.,4.4,Live Holdem Pro Poker - Texas Holdem Card Games,Appchi Media Ltd,Appchi Media Ltd,4,0
4244,43701,43701,a2593,b3653,Age of War,Strategy,Max Games Studios,4.3,Forces of War,Games,Uken Games,4.0553,0
4006,41570,41570,a1488,b3399,4 Pics 1 Word Puzzle Plus,Word,Second Gear Games,4.4,Emoji Quiz - Emoji Keyboard Puzzle Free Word Games,Mediaflex Games,Mediaflex Games,4.30251,0
2412,21331,21331,a2741,b1864,Scatter Slots: Free Fun Casino,Casino,Murka Ltd.,4.6,Rope And Swing Parkour Stick-man - Super Fun Run And Jump Kid Game FREE,Action,Combinatrix Ltd,2.63218,0
1750,16078,16078,a3223,b1528,Diamond Mania Match 3,Puzzle,Match 3 Fun Games,4.5,Gummy Drop! Free Match 3 Puzzle Game,Inc,"Big Fish Games, Inc",4.57273,0
4133,42759,42759,a1622,b3543,Cartoon Wars 2,Arcade,GAMEVIL Inc.,4.3,Cartoon Wars: Blade,Entertainment,"GAMEVIL USA, Inc.",4.5626,0
2895,28572,28572,a3583,b2164,Colors Matching Games for Kids,Educational,Eggroll Games,4.3,Kids Shave Salon Spa Games (Boys &amp; Girls),Games,Fancy Quiz Games,3.93123,0
1990,17763,17763,a412,b1638,Mad Truck Challenge Racing,Racing,Spil Games,4.2,Quarry Driver Parking Game - Real Mining Monster Truck Car Driving Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.30739,0
2700,25898,25898,a1135,b2061,Dino Puzzle Games for Kids,Puzzle,Tiltan Games,4,Kindergarten Math Games For Kids (singapore) free,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.54545,0
3524,35810,35810,a2976,b2782,Jet Ski Driving Simulator 3D 2,Racing,parking games,4.5,Roof Jumping Stunt Driving Parking Simulator - Real Car Racing Test Sim Run Race Games,Play With Games Ltd,Play With Games Ltd,4.38771,0
4090,42324,42324,a480,b3484,PBS KIDS Games,Educational,PBS KIDS,4.1,New Baby Sister - Girls Newborn Salon Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,2.59999,0
3594,36085,36085,a654,b2868,Real Steel Boxing Champions,Action,Reliance Big Entertainment (UK) Private Limited,4.3,Real Steel World Robot Boxing,Sports,Reliance Big Entertainment UK Private Ltd,4.45774,0
2439,22145,22145,a482,b1888,Fishing for kids and babies,Educational,Babies and Kids Educational Games,3.9,Kids Learning Puzzles: Farm Animals - Tangrams for K12,Books,Swipea Kids Apps,48 Ratings,0
2771,27091,27091,a1312,b2099,Quiz of Kings,Trivia,Elyas Nadali,4.2,Quiz of Kings,Education,Elyas Nadali,3.45,1
3381,34817,34817,a1397,b2686,Stickman Soccer 2014,Sports,Djinnworks GmbH,4.2,Stickman Soccer 2014,Action,Djinnworks GmbH,4.30346,1
1997,17783,17783,a3688,b1638,Xtreme Racing 2 - Speed Car RC,Racing,Genera Games,4.2,Quarry Driver Parking Game - Real Mining Monster Truck Car Driving Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.30739,0
518,6545,6545,a2716,b532,Slots Lucky Wolf Casino Slots,Casino,Rocket Speed - Casino Slots Games,4.4,Viva Slots Las Vegas Free Classic Casino Games,Rocket Speed,"Rocket Speed, Inc.",4.84687,0
1724,16001,16001,a1576,b1526,Angry Birds Go!,Racing,Rovio Entertainment Ltd.,4.2,Angry Birds POP! - Bubble Shooter,Puzzle,Rovio Entertainment Ltd,4.32645,0
3004,30522,30522,a1126,b2275,Pooza - FREE Puzzles for Kids,Education,ImagiRation LLC,4.5,Pet Foot Doctor Salon - Games for Kids Free,Educational,App Whisperer LLC,3.57037,0
294,4408,4408,a2712,b376,Slots Lost Treasure Slot Games,Casino,Rocket Speed - Casino Slots Games,4.4,Slots Heaven - FREE Slot Machine Game,Lifestyle,Super Lucky Casino Inc.,4.50325,0
2250,19316,19316,a273,b1796,Hill Climb Racing 2,Racing,Fingersoft,4.6,Hill Climb Racing 2,Entertainment,Fingersoft,4.68943,1
766,8051,8051,a1835,b697,Witch Puzzle - Match 3 Game,Puzzle,Upbeat Games: Cool Fun and Addicting Games to Play,4.4,"Game Finder: Best Hidden Object, Puzzle &amp; Mystery",Inc,"Big Fish Games, Inc",4.38776,0
1886,16669,16669,a1995,b1589,Fly Helicopter Flight Sim 3D,Simulation,i6 Games,3.6,3D Emergency Parking Simulator Game - Real Police Fire-Truck Ambulance Car Driving School Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,3.69369,0
3703,36744,36744,a2846,b3009,Addition Flash Card Match Game,Casual,Eggroll Games,4.2,Cascade: Free Spin and Match Puzzle Game!,Inc,"Big Fish Games, Inc",4.80089,0
1168,9655,9655,a830,b1037,Into the Dead,Action,PIKPOK,4.4,Into the Dead,Action,PikPok,4.75624,1
474,6057,6057,a2667,b501,Slots\u2122 Wolf FREE Slot Machines,Casino,ADDA Entertainment,4.4,Infinity Slots Free Casino Slot Machine,Card,Murka Entertainment Limited,4.63314,0
4078,42273,42273,a176,b3472,Order & Chaos 2: Redemption,Role Playing,Gameloft,4.1,Order &amp; Chaos 2: Redemption,Adventure,Gameloft,4.13579,0
906,8739,8739,a1618,b854,Angry Birds Epic RPG,Role Playing,Rovio Entertainment Ltd.,4.5,Angry Birds Epic RPG,Adventure,Rovio Entertainment Ltd,4.69513,1
2752,26459,26459,a2401,b2086,123 Kids Fun MUSIC,Music,123 Kids Fun Apps - Educational apps for Kids,4.1,Zoo Sounds Free - A Fun Animal Sound Game for Kids,Education,Tantrum Apps,3.51724,0
3389,34958,34958,a1244,b2700,King of the Course Golf,Sports,ELECTRONIC ARTS,4,King of the Course Golf,Sports,Electronic Arts,3.62256,1
2000,17803,17803,a334,b1640,Earn to Die,Racing,Not Doppler,4.5,Earn to Die,Racing,Not Doppler,4.61219,1
838,8526,8526,a226,b770,The Room,Puzzle,Fireproof Games,4.8,The Room Pocket,Games,Fireproof Games,4.62472,0
2464,22436,22436,a1052,b1911,Kids Preschool Puzzles (Lite),Educational,Intellijoy Educational Games for Kids,4.3,Kids Learning Puzzles: The Family Handyman - Tangram Building Blocks Make Your Brain Pop,Dice,Swipea Kids Apps,14 Ratings,0
268,3874,3874,a1482,b335,Guess the GIF,Trivia,"Random Logic Games, LLC",4.3,Guess the Code Free,Entertainment,Optime Software LLC,4.5122,0
1049,9317,9317,a2631,b967,Stickman Cliff Diving,Sports,Djinnworks GmbH,3.8,Stickman Cliff Diving,Action,Djinnworks GmbH,4.18828,1
2013,17943,17943,a88,b1657,Bike Racing : Off road,Racing,Racing Games Android,3.8,Gas Station Car Parking Simulator a Real Road Racing Park Game,Racing,Play With Games Ltd,4.1645,0
2076,18285,18285,a3625,b1680,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Ninja Revinja Free - Real Uber Racing Run for Kids,Games,Sizzle Entertainment: The Best Fun Free Cool Apps and Top Addicting Games,4.32258,0
3895,39523,39523,a1538,b3215,Trivia Crack,Trivia,Etermax,4.5,Trivia Crack Kingdoms,Entertainment,Etermax,3.60714,0
3242,33779,33779,a2038,b2550,Flight Pilot Simulator 3D Free,Simulation,Fun Games For Free,4.6,Flight Alert : Impossible Landings Flight Simulator by Fun Games For Free,Arcade,Fun Games For Free,4.79976,0
107,1310,1310,a3524,b142,Unblock Me,Puzzle,"Kiragames Co., Ltd.",4.5,Unblock Me,Entertainment,"Kiragames Co., Ltd.",4.76667,1
3774,37053,37053,a1019,b3059,Star Wars\u2122: Commander,Strategy,Disney,4.3,Star Wars: Commander,Entertainment,Disney,4.54273,0
3814,37804,37804,a1508,b3110,Guess The Movie Quiz,Trivia,bubble quiz games,4.1,Logo Quiz - Guess the Brand Trivia Free Word Games,Mediaflex Games,Mediaflex Games,3.73,0
4097,42346,42346,a3591,b3484,Coloring games for kids animal,Casual,2bros - games for kids,4.3,New Baby Sister - Girls Newborn Salon Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,2.59999,0
1081,9410,9410,a94,b991,Bike Race Free Motorcycle Game,Racing,Top Free Games.,4.5,Flight Pilot Simulator 3D: Flying Game For Free,Simulation,Fun Games For Free,4.5734,0
574,7033,7033,a277,b565,Furious Racing: Remastered,Racing,Hammerhead Studio,4,Thumb Drift - Furious One Touch Car Racing,Racing,SMG Studio,4.20707,0
731,7779,7779,a2970,b656,Dumb Ways JR Boffo's Breakfast,Education,Metro Trains,3.6,Dumb Ways to Die,Action,Metro Trains Melbourne Pty Ltd,4.36602,0
2137,18840,18840,a2646,b1704,Slots Free - Big Win Casino\u2122,Casino,FiveStar Games - Slots and Casino,4.3,Big Win Racing,Sports,Hothead Games Inc.,4.07498,0
4065,42215,42215,a1442,b3467,Words With Friends Classic,Word,Zynga,4.3,Words With Friends: Free Word Game - Fun for All,Word,Zynga Inc.,4.28902,0
238,3652,3652,a2716,b304,Slots Lucky Wolf Casino Slots,Casino,Rocket Speed - Casino Slots Games,4.4,Triple Double Jackpot Slots Free Slot Games Casino,Entertainment,"Rocket Speed, Inc.",4.84327,0
4255,43744,43744,a2646,b3667,Slots Free - Big Win Casino\u2122,Casino,FiveStar Games - Slots and Casino,4.3,Big Win Baseball,Sports,Hothead Games Inc.,4.30097,0
2672,25567,25567,a3584,b2054,Shapes Match for Kids,Educational,Eggroll Games,5,Foot Doctor Nail Spa Salon Game for Kids Free,Games,Fancy Quiz Games,3.86364,0
2777,27132,27132,a1114,b2102,Peekaboo Kids - Free Kids Game,Education,Tappy Happy kids apps & games for kids,3.8,Triplet Baby Doctor Salon Spa Kids Games Free,Games,Free Addicting Games,3.61176,0
3071,31739,31739,a3138,b2335,Where's My Water?,Puzzle,Disney,4.7,Where's My Perry?,Entertainment,Disney,3.46729,0
1426,12711,12711,a1133,b1247,Coloring book for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,A Fun Slender-man Sniper Gore Kill Game By Scary Halloween Shooting &amp; Killing Slender Man For Teen Boys And Kids Games Free,Social Networking,uTappz Mobile Development LLC,4.04455,0
2784,27152,27152,a3627,b2102,Kids Learn Shapes FREE,Educational,Intellijoy Educational Games for Kids,3.8,Triplet Baby Doctor Salon Spa Kids Games Free,Games,Free Addicting Games,3.61176,0
3888,39415,39415,a1482,b3209,Guess the GIF,Trivia,"Random Logic Games, LLC",4.3,Guess The Song Game - Music pop quiz,Music,W8 LLC,4.64055,0
2941,29949,29949,a2933,b2245,Kids Shopping Games,Educational,Hippo Kids Games,4.2,"Chic Baby - Baby Care &amp; Dress Up Games for Kids, by Pazu",Family,Pazu Games Ltd,4.07619,0
2188,19099,19099,a1414,b1759,Trial Xtreme 3,Racing,Deemedya INC,4.3,Trial Xtreme 3,Sports,Deemedya M.S. Ltd.,4.33544,1
2151,18940,18940,a756,b1718,Bike Race Pro by T. F. Games,Racing,Top Free Games.,4.7,Roof Jumping Stunt Driving Parking Simulator - Real Car Racing Test Sim Run Race Games,Play With Games Ltd,Play With Games Ltd,4.38783,0
1694,15879,15879,a3224,b1495,Scribblenauts Remix,Puzzle,Warner Bros. International Enterprises,4.2,Scribblenauts Remix,Puzzle,Warner Bros.,4.21691,1
3339,34540,34540,a1183,b2653,Trucks by Duck Duck Moose,Educational,"Duck Duck Moose, LLC",4,A Cool Adventure Hunter The Duck Shoot-ing Game By Free Animal-s Hunt-ing &amp; Fish-ing Games For Adult-s Teen-s &amp; Boy-s Pro,Sports,uTappz Mobile Development LLC,4.22876,0
980,9023,9023,a2090,b910,Pirate Kings,Casual,Jelly Button Games,4.3,Pirate Kings,Adventure,Jelly Button Games Ltd,3.46429,1
813,8366,8366,a2506,b758,Princess memory game for kids,Board,Owlet games for kids,3.8,My Dolphin Show: Pet animal game for girls &amp; kids,Family,SPIL GAMES,4.55556,0
1476,13337,13337,a1940,b1276,Bike Racing 3D,Racing,Words Mobile,4.1,3D Action Motorcycle Nitro Drag Racing Game By Best Motor Cycle Racer Adventure Games For Boy-s Kid-s &amp; Teen-s Pro,Sports,uTappz Mobile Development LLC,4.35335,0
1158,9602,9602,a1018,b1034,Angry Birds Star Wars,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds POP! - Bubble Shooter,Puzzle,Rovio Entertainment Ltd,4.32645,0
3133,32676,32676,a3743,b2412,Princess Salon,Educational,Libii,4,"Princess Salon - Girls Makeup, Dressup and Makeover Games",Libii Tech Limited,Libii Tech Limited,4.21232,0
2088,18476,18476,a1933,b1687,Real Muscle Car,Racing,Pudlus Games,4,Police Car Parking Simulator Game - Real Life Emergency Driving Test Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.23776,0
912,8745,8745,a536,b857,Family Guy The Quest for Stuff,Adventure,TinyCo,4,Family Guy: The Quest for Stuff,Adventure,"TinyCo, Inc.",3.69444,0
204,2984,2984,a1633,b271,Ski Safari: Adventure Time,Arcade,Cartoon Network,4.5,Card Wars - Adventure Time Card Game,Strategy,Cartoon Network,none,0
190,2913,2913,a2646,b265,Slots Free - Big Win Casino\u2122,Casino,FiveStar Games - Slots and Casino,4.3,OMG! Fortune Free Slots Play Vegas Casino Games!,Games,LuckyFish Games,786 Ratings,0
487,6151,6151,a2745,b508,GSN Casino: Free Slot Machines,Casino,"GSN Games, Inc.",4.3,Old Vegas Slots: Free Classic Casino Slot Machines,LLC,"DGN Games, LLC",3.28571,0
2580,24304,24304,a1129,b1998,Kids doodle games for toddlers,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,Ninja Run &amp; Jump Mega 3D Kids Race - Super Mine Mini Games Stampede Free,Racing,"Mega Rock, LLC",3.73077,0
2272,19364,19364,a273,b1807,Hill Climb Racing 2,Racing,Fingersoft,4.6,Hill Climb Racing,Entertainment,Fingersoft,4.44631,0
438,5591,5591,a2646,b475,Slots Free - Big Win Casino\u2122,Casino,FiveStar Games - Slots and Casino,4.3,DoubleUp Slots Casino: Free Slot Games Offline,Casino,Super Lucky Casino Inc.,4.7807,0
1772,16178,16178,a1679,b1535,Angry Birds Rio,Arcade,Rovio Entertainment Ltd.,4.4,Angry Birds Rio,Puzzle,Rovio Entertainment Ltd,3.925,1
244,3784,3784,a2716,b315,Slots Lucky Wolf Casino Slots,Casino,Rocket Speed - Casino Slots Games,4.4,FaFaFa - Real Casino Slots,Card,"International Games System Co., Ltd.",4.5302,0
2447,22316,22316,a94,b1906,Bike Race Free Motorcycle Game,Racing,Top Free Games.,4.5,`Stickman Police Car Crime Chase Race: The Doodle Chase Racing Free by Top Crazy Games,Top Crazy Games LLC,Top Crazy Games LLC,3.4,0
609,7380,7380,a2673,b586,Slots Casino Games God of Sky,Casino,Free Slots & Casino games by Huuuge,4.6,Big Fish Casino Free Vegas Slots &amp; Tournaments,Inc,"Big Fish Games, Inc",4.53421,0
2744,26268,26268,a480,b2076,PBS KIDS Games,Educational,PBS KIDS,4.1,Early reading kids books - reading toddler games,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.38462,0
3367,34772,34772,a413,b2682,RC Truck Racing Simulator 3D,Racing,i6 Games,3.7,Quarry Driver Parking Game - Real Mining Monster Truck Car Driving Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.30739,0
3900,39533,39533,a1504,b3216,Guess The Emoji,Word,"Random Logic Games, LLC",4.4,Guess The 90's!,Puzzle,"Conversion, LLC",4.03251,0
3397,35012,35012,a1933,b2702,Real Muscle Car,Racing,Pudlus Games,4,Gas Station Car Parking Simulator a Real Road Racing Park Game,Racing,Play With Games Ltd,4.1645,0
1906,16891,16891,a2241,b1600,Pako - Car Chase Simulator,Racing,Tree Men Games,4.4,Car Parking Driving Simulator Game - Real Monster Truck Test Drive Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.37015,0
1183,9673,9673,a2348,b1042,Angry Birds Seasons,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds Star Wars Free,Arcade,Rovio Entertainment Ltd,3.9294,0
2526,23766,23766,a2671,b1970,Pocket Bingo Free,Card,Apostek,4.1,Pocket Bingo Free,Dice,Apostek Software,3.88462,1
3743,36966,36966,a2638,b3044,Nemo's Reef,Strategy,Disney,4,Nemo's Reef,Entertainment,Disney,2.94706,1
3182,33292,33292,a1263,b2476,High School Story,Simulation,Pixelberry,4.2,High School Story,Role Playing,Pixelberry Studios,4.41974,1
1055,9353,9353,a1129,b968,Kids doodle games for toddlers,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,Car Race by Fun Games For Free,Racing,Fun Games For Free,4.60419,0
108,1442,1442,a1722,b147,Flow Free: Bridges,Puzzle,Big Duck Games LLC,4.3,Flow Free: Hexes,Entertainment,Big Duck Games LLC,4.70858,0
1354,10797,10797,a2073,b1171,Piano Master Beethoven Special,Music,B77 Entertainment,4.1,Piano Master FREE,Music,B77 ENTERTAINMENT SRL,3.58333,0
1079,9405,9405,a251,b989,Inside Out Thought Bubbles,Puzzle,Disney,4.4,Inside Out Thought Bubbles,Puzzle,Disney,21476 Ratings,1
993,9076,9076,a1994,b911,Avion Flight Simulator \u2122 2016,Simulation,TeaPOT Games,4.2,Flight Alert : Impossible Landings Flight Simulator by Fun Games For Free,Arcade,Fun Games For Free,4.79976,0
2619,24939,24939,a2306,b2027,Best Dress Up and Makeup Games,Casual,Best Girls Dress Up Makeup and Nail Manicure Games,3.8,iRoll Up the Rolling and Smoking Simulator Game,Inc.,"Tapgang Apps and Games, Inc.",212 Ratings,0
2260,19339,19339,a2143,b1800,Angry Birds Star Wars II Free,Casual,Rovio Entertainment Ltd.,4.3,Angry Birds Go!,Arcade,Rovio Entertainment Ltd,3.55211,0
426,5504,5504,a447,b457,Plants vs. Zombies\u2122 2,Casual,ELECTRONIC ARTS,4.4,Plants vs. Zombies Heroes,Card,Electronic Arts,4.34148,0
2110,18598,18598,a2022,b1693,Sea Plane: Flight Simulator 3D,Simulation,i6 Games,3.8,3D Police Drag Racing Driving Simulator Game: Race The Real Turbo Chase,Games,Mountain Wizard Games,4.3091,0
4190,43172,43172,a3597,b3588,Jigsaw Puzzle Games for Kids,Educational,KidZone Studios,4.3,Face Paint Party Salon - Girls Makeup &amp; Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,3,0
4209,43284,43284,a215,b3600,Dungeon Hunter 4,Role Playing,Gameloft,4.5,Dungeon Hunter 3,Role Playing,Gameloft,4.52496,0
274,4335,4335,a3464,b367,Time Tangle - Adventure Time,Action,Cartoon Network,4.1,Card Wars Kingdom - Adventure Time,Action,Cartoon Network,4.27273,0
2686,25845,25845,a2506,b2061,Princess memory game for kids,Board,Owlet games for kids,3.8,Kindergarten Math Games For Kids (singapore) free,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.54545,0
1190,9683,9683,a1551,b1052,Drag Racing: Bike Edition,Racing,Creative Mobile,4.2,Drag Racing Classic,Racing,Creative Mobile,4.32704,0
1603,15413,15413,a3434,b1401,Cinderella Free Fall,Puzzle,Disney,4.2,Maleficent Free Fall,Strategy,Disney,4.72989,0
943,8859,8859,a646,b871,DEER HUNTER 2017,Action,Glu,4.3,Deer Hunter Reloaded,Sports,Glu Games Inc,4.15092,0
3179,33284,33284,a768,b2472,Modern War by GREE,Action,"Funzio Games, Inc",4.1,Modern War,Strategy,"Funzio, Inc",2.5,0
2567,24035,24035,a2712,b1986,Slots Lost Treasure Slot Games,Casino,Rocket Speed - Casino Slots Games,4.4,Slots Games - Free Casino Slot Machines,Casino,Huuuge Games Sp. z o.o.,2.875,0
2769,26929,26929,a474,b2097,Polar Bear Cub Free for kids,Educational,Irina Marina,4.2,Memory matches brain trainer matching preschool toddler childrens educational training and match learning games for kids boys and girls for free,Education,Irina Schens,3.84896,0
1296,10210,10210,a403,b1118,Candy Crush Soda Saga,Casual,King,4.3,Candy Crush Soda Saga,Arcade,King,4.35701,1
1808,16378,16378,a313,b1554,Block! Hexa Puzzle,Puzzle,BitMango,4.5,Block! Hexa Puzzle,Board,BitMango,4.30809,1
3022,30738,30738,a2955,b2286,Mind Games Pro,Puzzle,"Mindware Consulting, Inc",4.6,Brain Games - free puzzle pop mind games,Puzzle,Falcon Mobile Inc.,4.10344,0
2196,19138,19138,a1129,b1764,Kids doodle games for toddlers,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,Car Race by Fun Games For Free,Racing,Fun Games For Free,4.60419,0
2868,28432,28432,a1107,b2159,Toddler Kids Puzzles PUZZINGO,Education,"77SPARX Studio, Inc.",4.5,Animal Games for Kids: Puzzles HD,Educational,Scott Adelman Apps Inc,4.11582,0
