,Unnamed: 0,_id,ltable_ID,rtable_ID,ltable_name,ltable_category,ltable_developer,ltable_rating,rtable_name,rtable_category,rtable_developer,rtable_rating,label
953,8904,8904,a2202,b880,Restaurant Story: Earth Day,Casual,Storm8 Studios,4.3,Restaurant Story,Simulation,Storm8 Studios,4.12377,0
1742,16062,16062,a514,b1528,Cookie Crush Match 3,Casual,Match 3 Fun Games,4.2,Gummy Drop! Free Match 3 Puzzle Game,Inc,"Big Fish Games, Inc",4.57273,0
996,9081,9081,a2033,b911,Flight Simulator: Fly Plane 3D,Simulation,i6 Games,3.9,Flight Alert : Impossible Landings Flight Simulator by Fun Games For Free,Arcade,Fun Games For Free,4.79976,0
3214,33596,33596,a406,b2520,Reversi Free - King of Games,Casual,Cross Field Inc.,4.3,Cake Maker! Free Best Food Sweet Cooking Games,Crazy Cats Inc.,Crazy Cats Inc.,4.0303,0
2755,26549,26549,a3416,b2086,Teddy - Coloring book for kids,Casual,Teddy Apps,4.9,Zoo Sounds Free - A Fun Animal Sound Game for Kids,Education,Tantrum Apps,3.51724,0
223,3516,3516,a629,b294,Phase 10 - Play Your Friends!,Card,Magmic Inc,3.6,Phase 10 Play Your Friends!,Entertainment,Magmic Inc.,none,0
3250,33804,33804,a50,b2564,2020: My Country,Strategy,Game Insight,4.4,My Country: build your dream city HD,Arcade,Game Insight,3.99757,0
788,8169,8169,a1114,b712,Peekaboo Kids - Free Kids Game,Education,Tappy Happy kids apps & games for kids,3.8,"Go Go Goat! Free Game - by Best, Cool &amp; Fun Games",Best Free Games - Top Apps,Best Free Games - Top Apps,4.5,0
2825,27769,27769,a1135,b2117,Dino Puzzle Games for Kids,Puzzle,Tiltan Games,4,"Girls Hair Salon - Hair Style &amp; Makeover Games for Kids, by Pazu",Family,Pazu Games Ltd,4.05495,0
1176,9666,9666,a1609,b1042,Angry Birds Friends,Arcade,Rovio Entertainment Ltd.,4.2,Angry Birds Star Wars Free,Arcade,Rovio Entertainment Ltd,3.9294,0
2693,25880,25880,a1054,b2061,Kids Numbers and Math FREE,Educational,Intellijoy Educational Games for Kids,4.2,Kindergarten Math Games For Kids (singapore) free,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.54545,0
1235,9959,9959,a1586,b1076,Dots: A Game About Connecting,Casual,"Playdots, Inc.",4.1,Dots: A Game About Connecting,Arcade,"Playdots, Inc.",4.36351,1
2808,27510,27510,a1126,b2113,Pooza - FREE Puzzles for Kids,Education,ImagiRation LLC,4.5,Christmas Salon Spa &amp; Hair Makeover Games for Kids,Family,App Whisperer LLC,3.81295,0
599,7337,7337,a2670,b585,Quick Hit\u2122 Free Casino Slots,Casino,Scientific Games Interactive,4.3,DoubleDown Slots &amp; Casino Free Vegas Games!,Casino,DoubleDown Interactive B.V.,4.43168,0
1687,15822,15822,a95,b1482,Cut the Rope 2,Puzzle,ZeptoLab,4.3,Cut the Rope: Time Travel Free,Entertainment,ZeptoLab UK Limited,4.25,0
3906,39649,39649,a1523,b3230,Trivia Crack (Ad free),Trivia,Etermax,4.6,Trivia Crack,Family,Etermax,3.82813,0
3029,31064,31064,a1045,b2300,Let's Count Animals for Baby,Education,"Fisher-Price, Inc.",4.2,Fisher-Price Giggle Gang App for Baby,Family,Fisher-Price,3.02985,0
4126,42716,42716,a2458,b3535,Call of Mini: Sniper,Arcade,Triniti Interactive Ltd.,4,Call of Mini Dino Hunter,Entertainment,Triniti Interactive Limited,4.57451,0
2530,23802,23802,a2624,b1971,Ninja Kid Run Free - Fun Games,Action,Fun Games For Free,4.1,Teenage Ninja Run &amp; Jump Mobile - Fun 3D Kids Games Free,Entertainment,"Anarchy Arcade Free Games &amp; Apps, LLC",3.79921,0
2049,18156,18156,a1605,b1678,T Truck Simulator,Simulation,Umisoft Games,3.6,Truck Parking Simulator - Ice Road Truckers Edition,Family,Play With Games Ltd,4.37478,0
3970,41159,41159,a18,b3360,Word Streak-Words With Friends,Word,Zynga,4.5,Hanging With Friends,Word,Zynga Inc.,53844 Ratings,0
1499,13693,13693,a3648,b1286,Popping Wrap Game Free,Simulation,DPoisn LLC,2.8,Action Neon Lights Retro Racer Mania Game - Top RPG Adventure Runner Rider 3D Games For Boys Girls &amp; Kids For Free,Racing,uTappz Mobile Development LLC,4.38596,0
1818,16402,16402,a1439,b1562,Hanging With Friends,Word,Zynga,4.2,Hanging With Friends Free,Puzzle,Zynga Inc.,171871 Ratings,0
4029,41904,41904,a2624,b3446,Ninja Kid Run Free - Fun Games,Action,Fun Games For Free,4.1,Close Up Pics Quiz - Photo Trivia Word Games Free,Games,Mediaflex Games,4.14679,0
3704,36745,36745,a3006,b3009,Tetris Block Puzzle Brick Game,Casual,Baca Baca Games,4.1,Cascade: Free Spin and Match Puzzle Game!,Inc,"Big Fish Games, Inc",4.80089,0
4128,42736,42736,a3706,b3539,Fairy Farm - Games for Girls,Casual,Game Garden\u2122,4.3,Party Salon - Girls Makeup &amp; Dressup Games,Libii Girls Game,Libii Girls Game,4.38415,0
2673,25569,25569,a3591,b2054,Coloring games for kids animal,Casual,2bros - games for kids,4.3,Foot Doctor Nail Spa Salon Game for Kids Free,Games,Fancy Quiz Games,3.86364,0
408,5392,5392,a2673,b449,Slots Casino Games God of Sky,Casino,Free Slots & Casino games by Huuuge,4.6,Hot Vegas Slots Casino: Free Slot Games,Super Lucky Casino Inc.,Super Lucky Casino Inc.,4.75687,0
1343,10557,10557,a1299,b1157,Jurassic World\u2122: The Game,Simulation,Ludia Inc.,4.1,WICKED: The Game,Puzzle,"505 Games (US), Inc.",4.31764,0
1450,13049,13049,a3648,b1260,Popping Wrap Game Free,Simulation,DPoisn LLC,2.8,A Cool Adventure Hunter The Duck Shoot-ing Game by Animal-s Hunt-ing &amp; Fish-ing Games For Adult-s Teen-s &amp; Boy-s Free,Music,uTappz Mobile Development LLC,4.22511,0
3852,38415,38415,a1129,b3168,Kids doodle games for toddlers,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,Preschool &amp; Kindergarten learning kids games free,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.66667,0
895,8728,8728,a1324,b854,Angry Birds POP Bubble Shooter,Casual,Rovio Entertainment Ltd.,4.5,Angry Birds Epic RPG,Adventure,Rovio Entertainment Ltd,4.69513,0
3713,36786,36786,a1971,b3014,"Egg, Inc.",Simulation,Auxbrain Inc,4.7,"Egg, Inc.",Strategy,"Auxbrain, Inc.",4.83647,1
1068,9380,9380,a1618,b969,Angry Birds Epic RPG,Role Playing,Rovio Entertainment Ltd.,4.5,Angry Birds,Arcade,Rovio Entertainment Ltd,3.67521,0
1281,10127,10127,a2038,b1104,Flight Pilot Simulator 3D Free,Simulation,Fun Games For Free,4.6,Sniper 3D Assassin: Shoot to Kill Game For Free,Action,Fun Games For Free,4.88959,0
1256,10019,10019,a2348,b1095,Angry Birds Seasons,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds Go!,Arcade,Rovio Entertainment Ltd,3.55211,0
2497,22972,22972,a1120,b1946,Savanna - Coloring Games Kids,Educational,MagisterApp - Educational Games for kids,3.9,`Baby Corn Run Race Free - Easy Kids Jump Chase Racing by Top Crazy Games,Top Crazy Games LLC,Top Crazy Games LLC,3.46429,0
2300,19533,19533,a2624,b1815,Ninja Kid Run Free - Fun Games,Action,Fun Games For Free,4.1,A Little Crazy Pet Vet Baby Boo Hospital - My virtual fun care dentist doctor nose eye hair nail salon office for plush pets makeover games for kids boys &amp; girls,Games,Tic Toc Pocket Games,3.58621,0
3098,32005,32005,a366,b2361,Virtual Families 2,Casual,"Last Day of Work, LLC",4.1,Virtual Families Lite,Simulation,"LDW Software, LLC",3.83205,0
3193,33332,33332,a2976,b2485,Jet Ski Driving Simulator 3D 2,Racing,parking games,4.5,Block Craft 3D: Building Simulator Game For Free,Adventure,Fun Games For Free,4.76736,0
429,5509,5509,a2613,b459,Roulette - Casino Style!,Casino,RNF Technologies Pvt Ltd,4,Roulette - Casino Style,Casino,Rnf Technologies,4.84127,0
4217,43417,43417,a168,b3613,DC Legends,Role Playing,Warner Bros. International Enterprises,4.5,DC Legends,Strategy,Warner Bros.,4.26535,1
252,3800,3800,a2684,b315,Casino Slots,Casino,Mouse Games,4,FaFaFa - Real Casino Slots,Card,"International Games System Co., Ltd.",4.5302,0
531,6684,6684,a2736,b539,Wizard of Oz Free Slots Casino,Casino,Zynga,4.5,Wizard of Oz - Vegas Casino Slot Machine Games,Zynga Inc.,Zynga Inc.,4.83662,0
555,6763,6763,a2745,b545,GSN Casino: Free Slot Machines,Casino,"GSN Games, Inc.",4.3,Slots - Huuuge Casino: Free Slot Machines,Entertainment,Huuuge Games Sp. z o.o.,3.82759,0
1887,16670,16670,a2022,b1589,Sea Plane: Flight Simulator 3D,Simulation,i6 Games,3.8,3D Emergency Parking Simulator Game - Real Police Fire-Truck Ambulance Car Driving School Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,3.69369,0
3597,36095,36095,a1398,b2872,Soccer Stars,Sports,Miniclip.com,4.4,Soccer Stars,Sports,Miniclip.com,4.32667,1
3244,33786,33786,a2199,b2552,Kitchen Scramble: Cooking Game,Simulation,Rockyou Inc.,3.9,Kitchen Scramble: Cooking Game,Arcade,"RockYou, Inc.",3.28571,1
499,6338,6338,a1427,b519,Basketball Showdown 2015,Sports,Naquatic LLC,4.4,Basketball Showdown,Sports,Naquatic LLC,4.46539,0
638,7543,7543,a416,b608,Offroad Legends - Hill Climb,Racing,DogByte Games,4.3,MMX Hill Climb Off-Road Racing,Action,Hutch Games Ltd,4.49934,0
927,8827,8827,a1947,b861,Motorbike Driving Simulator 3D,Racing,Pudlus Games,3.8,Block Craft 3D: Building Simulator Game For Free,Adventure,Fun Games For Free,4.76628,0
3960,40711,40711,a183,b3318,Word to Word: Association Game,Word,MochiBits,4.3,Word Stack : A word association brain game,Word,"MochiBits, LLC",4.55147,0
1784,16267,16267,a2272,b1543,Magic Jigsaw Puzzles,Puzzle,ZiMAD,4.4,Magic Jigsaw Puzzles,Entertainment,ZiMAD,4.50169,1
2048,18153,18153,a1414,b1677,Trial Xtreme 3,Racing,Deemedya INC,4.3,Trial Xtreme 1 Free,Racing,Deemedya M.S. Ltd.,4.0374,0
712,7751,7751,a1576,b651,Angry Birds Go!,Racing,Rovio Entertainment Ltd.,4.2,Angry Birds 2,Puzzle,Rovio Entertainment Ltd,4.6052,0
3349,34620,34620,a413,b2666,RC Truck Racing Simulator 3D,Racing,i6 Games,3.7,Airport Trucks Car Parking Simulator - Real Driving Test Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.36773,0
4302,44045,44045,a2306,b3697,Best Dress Up and Makeup Games,Casual,Best Girls Dress Up Makeup and Nail Manicure Games,3.8,"Princess Salon 2 - Makeup, Dressup, Spa and Makeover - Girls Beauty Salon Games",Libii Girls Game,Libii Girls Game,4.14522,0
3656,36481,36481,a109,b2953,Bloons TD Battles,Strategy,ninja kiwi,4.4,Bloons TD 4,Strategy,Ninja Kiwi,4.56365,0
1366,11091,11091,a1504,b1178,Guess The Emoji,Word,"Random Logic Games, LLC",4.4,Song Duel - Guess the songs and artists! Multiplayer music trivia game.,Entertainment,W8 LLC,3.23529,0
2553,23938,23938,a2646,b1979,Slots Free - Big Win Casino\u2122,Casino,FiveStar Games - Slots and Casino,4.3,SpinToWin Slots: Win Real Money! Free Sweepstakes,Casino,Fuzzy Button Games Inc.,5,0
2525,23759,23759,a2735,b1966,Casino Games - Cleopatra Slots,Casino,Free Slots & Casino games by Huuuge,4.5,Candy Dozer Coin Splash - Sweet Gummy Cookie Free-Play Arcade Casino Sim Games,Sizzle Entertainment: The Best Fun Free Cool Apps and Top Addicting Games,Sizzle Entertainment: The Best Fun Free Cool Apps and Top Addicting Games,3.35714,0
224,3517,3517,a619,b294,Phase 10,Card,Magmic Inc,4.2,Phase 10 Play Your Friends!,Entertainment,Magmic Inc.,none,0
2232,19232,19232,a2143,b1785,Angry Birds Star Wars II Free,Casual,Rovio Entertainment Ltd.,4.3,Angry Birds Transformers,Action,Rovio Entertainment Ltd,3.43902,0
2640,25123,25123,a2744,b2040,Slots - Pharaoh's Way,Casino,Cervo Media,4.5,Slots Pharaoh's Fire - The best free slots!,Entertainment,CERVO MEDIA GMBH,4.62962,0
3670,36620,36620,a1129,b2978,Kids doodle games for toddlers,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,Infection 2 Bio War Simulation by Fun Games For Free,Strategy,Fun Games For Free,4.60787,0
3583,35988,35988,a143,b2851,GT Racing 2: The Real Car Exp,Racing,Gameloft,4.3,GT Racing 2: The Real Car Experience,Racing,Gameloft,4.54721,0
1739,16048,16048,a94,b1528,Bike Race Free Motorcycle Game,Racing,Top Free Games.,4.5,Gummy Drop! Free Match 3 Puzzle Game,Inc,"Big Fish Games, Inc",4.57273,0
2522,23475,23475,a3625,b1958,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Christmas Games Kids Fun Run - Cool Dirt Bike Games for Boys &amp; Girls Free,Entertainment,"Mega Rock, LLC",3.84615,0
3409,35063,35063,a3637,b2707,Fast Car Parking,Simulation,Defne Games,4.2,Ferry Port Car Parking Simulator - Real Monster Bus Driving Test Truck Racing Run Race Games,Play With Games Ltd,Play With Games Ltd,4.45404,0
3140,32709,32709,a393,b2420,Sonic & SEGA All-Stars Racing,Racing,SEGA,3.9,Sonic &amp; All-Stars Racing Transformed,Racing,SEGA,3.99716,0
352,4937,4937,a2736,b413,Wizard of Oz Free Slots Casino,Casino,Zynga,4.5,Spin It Rich! Casino Slots: Free Slot Machines,Casino,Zynga Inc.,4.51316,0
1593,15385,15385,a2226,b1394,Angry Birds Fight! RPG Puzzle,Puzzle,Rovio Entertainment Ltd.,4.3,Angry Birds Space,Arcade,Rovio Entertainment Ltd,3.9908,0
666,7645,7645,a577,b627,Real Steel World Robot Boxing,Action,Reliance Big Entertainment (UK) Private Limited,4.4,Real Steel World Robot Boxing,Sports,Reliance Big Entertainment UK Private Ltd,4.45774,1
1979,17544,17544,a2624,b1627,Ninja Kid Run Free - Fun Games,Action,Fun Games For Free,4.1,Navy Boat Parking Simulator Game - Real Army Sailing Driving Test Run Park Sim Games,Play With Games Ltd,Play With Games Ltd,4.18621,0
326,4744,4744,a332,b397,Word Cookies,Word,BitMango,4.6,Word Cookies!,Board,BitMango,4.6281,0
567,6965,6965,a2689,b559,Lucky Win Casino\u2122- FREE SLOTS,Casino,ZENTERTAIN LTD,4.3,Slots House of Fun - Free Casino Games,Pacific-Interactive ltd,Pacific-Interactive ltd,4.64727,0
85,673,673,a1114,b62,Peekaboo Kids - Free Kids Game,Education,Tappy Happy kids apps & games for kids,3.8,Hearts DeLuxe Free. Play the Classic card Game now,Games,Zithromia Games,4.53623,0
2381,20724,20724,a3479,b1845,The Mystery of Haunted Hollow,Adventure,Point & Click LLC,3.8,Slots of the Caribbean Free,Entertainment,Avalinx LLC,829 Ratings,0
248,3793,3793,a2741,b315,Scatter Slots: Free Fun Casino,Casino,Murka Ltd.,4.6,FaFaFa - Real Casino Slots,Card,"International Games System Co., Ltd.",4.5302,0
1261,10024,10024,a1018,b1095,Angry Birds Star Wars,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds Go!,Arcade,Rovio Entertainment Ltd,3.55211,0
311,4639,4639,a2745,b389,GSN Casino: Free Slot Machines,Casino,"GSN Games, Inc.",4.3,VIP Deluxe Slots Machines Free - Slot Games in HD,Casino,Super Lucky Casino Inc.,4.89163,0
253,3817,3817,a2651,b322,Governor of Poker 3 HOLDEM,Card,Youda Games Holding B.V.,4.5,Governor of Poker 2 - Texas Holdem Poker Offline,Card,Youda Games Holding B.V.,3.93333,0
1675,15772,15772,a1195,b1473,Word Streak:Words With Friends,Word,Zynga,4.5,Matching With Friends Free,Puzzle,Zynga Inc.,4.12,0
1618,15445,15445,a1532,b1409,Boggle With Friends,Word,Zynga,4.4,Word Streak With Friends - FREE,Entertainment,Zynga Inc.,4.03571,0
2281,19395,19395,a1548,b1808,City Bike Racing 3D,Racing,i6 Games,3.7,Bike Race Free - Top Motorcycle Racing Game,Games,Top Free Games,4.78322,0
501,6344,6344,a1309,b520,Real Boxing,Sports,Vivid Games S.A.,4.2,Real Boxing 2 ROCKY,Action,Vivid Games S.A.,3.66667,0
3470,35386,35386,a1391,b2748,Stickman Soccer,Sports,Djinnworks GmbH,4.1,Stickman Soccer,Arcade,Djinnworks GmbH,4.28047,1
4188,43163,43163,a261,b3588,Troll Face Quest Video Games,Puzzle,Spil Games,4.6,Face Paint Party Salon - Girls Makeup &amp; Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,3,0
2407,21216,21216,a2691,b1860,Slots Gods of Greece Slots,Casino,Rocket Speed - Casino Slots Games,4.5,Riches of Greece Free Casino Slots: An Epic Odyssey through Mount Olympus and Mythology with the Greek Gods,Casino,"Rocket Speed, Inc.",4.79221,0
2148,18927,18927,a2241,b1718,Pako - Car Chase Simulator,Racing,Tree Men Games,4.4,Roof Jumping Stunt Driving Parking Simulator - Real Car Racing Test Sim Run Race Games,Play With Games Ltd,Play With Games Ltd,4.38783,0
2597,24422,24422,a3211,b2002,Color Block Puzzle Brick Game,Casual,Baca Baca Games,null,Color Bubbles Pop Mania - Cute Fun Simple Silly Boys and Girls Game (Free HD Kids Games),Games,Top Action Games,4.23112,0
4032,41933,41933,a1505,b3447,Hangman Free,Word,Optime Software,3.8,Hangman Free,Entertainment,Optime Software LLC,4.1414,1
2294,19472,19472,a3688,b1812,Xtreme Racing 2 - Speed Car RC,Racing,Genera Games,4.2,Parking Games Dino - Real Car Racing &amp; Driving Games Simulator Free,Dice,"Anarchy Arcade Free Games &amp; Apps, LLC",3.33333,0
3932,40218,40218,a3622,b3263,Shapes and Colors for babies,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.5,A College Girl &amp; Campus Life Story: superstar romance and episode social dating sim games for teen,Word,App Mania LLC,3.85094,0
1287,10154,10154,a2142,b1113,Paper Toss,Casual,"Backflip Studios, Inc.",4,Paper Toss,Entertainment,Backflip Studios,4.18966,1
841,8531,8531,a2572,b776,Grand Theft Auto: Vice City,Arcade,Rockstar Games,4.2,Grand Theft Auto III,Games,Rockstar Games,none,0
2125,18647,18647,a1895,b1697,MEGA MOTO RACING 3D,Racing,Foose Games,3.9,3D Plane Flying Parking Simulator Game - Real Airplane Driving Test Run Sim Racing Games,Hybrid Touch Games Limited,Hybrid Touch Games Limited,3.81887,0
202,2980,2980,a613,b269,Yu-Gi-Oh! Duel Generation,Card,"Konami Digital Entertainment, Inc.",4.3,Yu-Gi-Oh! Duel Generation,Card,Konami Digital Entertainment,4.29155,1
2949,29997,29997,a3332,b2245,Explorium: Ocean For Kids,Educational,Applied Systems Ltd.,4.1,"Chic Baby - Baby Care &amp; Dress Up Games for Kids, by Pazu",Family,Pazu Games Ltd,4.07619,0
536,6695,6695,a3709,b541,Plants vs. Zombies\u2122 Heroes,Casual,ELECTRONIC ARTS,4.4,Plants vs. Zombies FREE,Puzzle,Electronic Arts,4.06154,0
298,4443,4443,a2718,b380,Dice With Buddies\u2122 Free,Board,Scopely,4.4,Dice With Buddies Free: Fun New Social Dice Game,Board,Scopely,4.13228,0
2362,20406,20406,a2035,b1836,Extreme Car Stunts 3D,Simulation,"Tapinator, Inc. (Ticker: TAPM)",4.1,Kart Racing 3D Free Car Racing Game,Racing,Sulaba Inc,31 Ratings,0
2039,18096,18096,a281,b1664,Need for Speed\u2122 No Limits,Racing,ELECTRONIC ARTS,4.4,Need for Speed Most Wanted,Racing,Electronic Arts,none,0
2591,24404,24404,a1054,b2002,Kids Numbers and Math FREE,Educational,Intellijoy Educational Games for Kids,4.2,Color Bubbles Pop Mania - Cute Fun Simple Silly Boys and Girls Game (Free HD Kids Games),Games,Top Action Games,4.23112,0
1399,12014,12014,a2178,b1225,Music Quiz,Music,Mangoo Games,4.3,Icon Song Pop Quiz: a 4 pic word game to guess what's that 1 music!,Games,Fancy Quiz Games,3.87,0
221,3450,3450,a2038,b289,Flight Pilot Simulator 3D Free,Simulation,Fun Games For Free,4.6,Vegas Party Slots Free 3D Slots with Friends!,Inc,"Big Fish Games, Inc",4.21186,0
3403,35046,35046,a418,b2707,Monster Truck Destruction\u2122,Racing,ODD Games,4,Ferry Port Car Parking Simulator - Real Monster Bus Driving Test Truck Racing Run Race Games,Play With Games Ltd,Play With Games Ltd,4.45404,0
2436,22135,22135,a2506,b1888,Princess memory game for kids,Board,Owlet games for kids,3.8,Kids Learning Puzzles: Farm Animals - Tangrams for K12,Books,Swipea Kids Apps,48 Ratings,0
3598,36098,36098,a1982,b2877,Airport City,Simulation,Game Insight,4.4,Airport City - Manage your aircraft and fly!,Strategy,Game Insight,4.29411,0
575,7038,7038,a355,b565,Furious Speedy Racing,Racing,Hammerhead Studio,4,Thumb Drift - Furious One Touch Car Racing,Racing,SMG Studio,4.20707,0
861,8590,8590,a2332,b809,Covet Fashion - Dress Up Game,Casual,Crowdstar Inc,4.1,"Fashion Star Boutique - Design, Style, Dress",Entertainment,XMG Studio Inc.,4.0155,0
3152,33107,33107,a1420,b2447,Where\u2019s My Perry? Free,Puzzle,Disney,4.2,Where's My Perry? Free,Entertainment,Disney,3.92596,0
1999,17798,17798,a1933,b1638,Real Muscle Car,Racing,Pudlus Games,4,Quarry Driver Parking Game - Real Mining Monster Truck Car Driving Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.30739,0
1276,10104,10104,a842,b1104,Sniper 3D Assassin Gun Shooter,Action,Fun Games For Free,4.6,Sniper 3D Assassin: Shoot to Kill Game For Free,Action,Fun Games For Free,4.88959,0
4098,42347,42347,a3597,b3484,Jigsaw Puzzle Games for Kids,Educational,KidZone Studios,4.3,New Baby Sister - Girls Newborn Salon Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,2.59999,0
3740,36953,36953,a653,b3043,Call of Duty\u00ae: Heroes,Action,"Activision Publishing, Inc.",4.4,Call of Duty: Heroes,Strategy,"Activision Publishing, Inc.",4.74026,0
2534,23819,23819,a1098,b1971,Train Games for Kids: Puzzles,Education,Scott Adelman Apps Inc,3.8,Teenage Ninja Run &amp; Jump Mobile - Fun 3D Kids Games Free,Entertainment,"Anarchy Arcade Free Games &amp; Apps, LLC",3.79921,0
